Level,Module,Action,Status,ExceptionType,Remarks,Created,CreatedBy
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_servertools/.serveradmin/serverConfig.json","01/31/2026 23:28:28","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/","01/31/2026 23:28:35","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:28:35","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:28:35","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:28:35","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:28:35","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:28:35","rr408989"
"Info","Start Server","Read Config","Success","NA","Got Config from _servertools\.serveradmin\serverConfig.json","01/31/2026 23:28:58","rr408989"
"Info","Start Server","Start","Success","NA","Server running at http://localhost:5000","01/31/2026 23:28:58","rr408989"
"Info","Start Server","Launch Site","Success","NA","Launching","01/31/2026 23:28:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/","01/31/2026 23:28:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:28:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:28:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:28:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:28:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/","01/31/2026 23:29:07","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:29:08","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:29:08","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:29:08","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:29:08","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:29:08","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:29:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:29:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:29:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:29:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:29:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:29:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:31:49","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:31:49","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:31:49","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:31:49","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:31:49","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:31:49","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:32:43","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:32:43","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:32:43","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:32:43","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:32:43","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:32:43","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:32:44","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:32:44","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:32:44","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:32:44","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:32:44","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:32:44","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:34:10","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:34:10","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:34:10","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:34:10","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:34:10","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:34:11","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:34:50","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:34:50","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:34:50","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:34:50","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:34:50","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:34:50","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:34:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:34:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:34:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:34:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:34:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:34:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:35:22","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:35:22","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:35:22","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:35:22","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:35:22","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:35:22","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:36:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:36:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:36:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:36:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:36:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:36:12","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:36:28","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:36:28","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:36:28","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:36:28","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:36:28","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:36:28","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:36:42","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:36:42","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:36:42","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:36:42","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:36:42","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:36:42","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:36:48","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:36:48","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:36:48","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:36:48","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:36:48","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:36:48","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:36:54","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:36:54","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:36:54","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:36:54","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:36:54","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:36:54","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:37:05","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:37:05","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:37:05","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:37:05","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:37:05","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:37:05","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:38:26","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:38:26","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:38:26","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:38:26","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:38:26","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:38:26","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.html","01/31/2026 23:38:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:38:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.css","01/31/2026 23:38:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_pagelayouts/.appadmin/admin.js","01/31/2026 23:38:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:38:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:38:39","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:38:50","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:38:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:38:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:38:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:38:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:38:51","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:47:21","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:47:21","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:47:21","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:47:21","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:47:21","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:47:21","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=appConfigjsonl","01/31/2026 23:47:21","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:48:04","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:48:04","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:48:04","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:48:04","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:48:04","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:48:04","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=appConfig.jsonl","01/31/2026 23:48:04","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:48:47","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:48:47","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:48:47","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:48:47","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:48:47","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:48:47","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/appConfig.jsonl","01/31/2026 23:48:47","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:48:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:48:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:48:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:48:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:48:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:48:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/appConfig.jsonl","01/31/2026 23:48:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:49:13","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:49:13","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:49:13","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:49:13","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:49:13","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:49:13","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:49:13","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:49:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:49:58","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:49:59","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:49:59","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:49:59","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:49:59","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:49:59","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:50:03","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:50:03","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:50:03","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:50:03","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:50:03","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:50:03","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:50:03","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:50:36","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:50:36","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:50:36","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:50:36","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:50:36","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:50:36","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:50:36","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:50:45","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:50:45","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:50:45","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:50:45","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:50:45","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:50:45","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:50:46","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:51:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:51:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:51:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:51:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:51:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:51:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:51:38","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:51:56","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:51:56","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_styles/index.css","01/31/2026 23:51:56","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/initator.js","01/31/2026 23:51:56","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/loader.js","01/31/2026 23:51:56","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/_scripts/sandbox.js","01/31/2026 23:51:56","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/api/serverhost/file?path=_data/pagedata.jsonl","01/31/2026 23:51:56","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/index.html","01/31/2026 23:53:26","rr408989"
"Info","Start Server","Handle Request","Success","NA","Handling request :http://localhost:5000/.well-known/appspecific/com.chrome.devtools.json","01/31/2026 23:53:26","rr408989"
